fight_idx,bet_side,our_prob,implied_prob,edge,kelly_frac,bet_amount,pnl,bankroll,outcome
5254,B,0.4549303696269389,0.36101083032490977,0.09391953930202912,0.03674535647833624,105.0816034974764,-105.0816034974764,2754.64309557923,0
5255,A,0.43142335522541,0.4166666666666667,0.014756688558743292,0.006324295096604269,17.421175822266527,-17.421175822266527,2737.2219197569634,0
5256,A,0.5375486268197902,0.4,0.1375486268197902,0.057311927841579256,156.87546515150012,-156.87546515150012,2580.3464546054634,0
5257,B,0.45240359577664624,0.37037037037037046,0.08203322540627578,0.03257201597013894,84.04708592790054,-84.04708592790054,2496.2993686775626,0
5258,B,0.4373231655003934,0.36363636363636365,0.07368680186402976,0.02894838644658312,72.26383881083956,-72.26383881083956,2424.035529866723,0
5259,B,0.5776508474031357,0.574468085106383,0.003182762296752628,0.001869872849342183,4.532638223138578,-4.532638223138578,2419.5028916435845,0
5261,A,0.5636229688459551,0.4504504504504505,0.11317251839550457,0.05148421943402053,124.5662177946255,-124.5662177946255,2294.936673848959,0
5262,B,0.4324278669571121,0.3802281368821293,0.0521997300749828,0.021056026088528346,48.322246476084146,78.76526175601715,2373.701935604976,1
5263,A,0.4765563315819829,0.4166666666666667,0.05988966491531622,0.025666999249421247,60.92580579952268,-60.92580579952268,2312.7761298054534,0
5264,B,0.5133362013071037,0.3472222222222222,0.16611397908488146,0.06361811964952907,147.1344685485381,-147.1344685485381,2165.641661256915,0
5265,A,0.6368019566559617,0.5098039215686274,0.12699803508733432,0.06476899789454049,140.2664401982783,134.87157711372916,2300.513238370644,1
5266,B,0.5206871369013071,0.3745318352059924,0.14615530169531465,0.05841836160576197,134.39221423797878,-134.39221423797878,2166.1210241326653,0
5267,A,0.4790999792740964,0.4,0.0790999792740964,0.032958324697540176,71.39172004753264,-71.39172004753264,2094.7293040851328,0
5268,A,0.4838563161630077,0.4081632653061224,0.07569305085688532,0.03197378872402914,66.97643220285062,-66.97643220285062,2027.752871882282,0
5269,B,0.56951978030597,0.3999999999999999,0.16951978030597004,0.07063324179415416,143.22675889845172,-143.22675889845172,1884.5261129838304,0
5271,A,0.43490516021494074,0.37735849056603776,0.05754666964890298,0.023105859783271666,43.543596124518366,71.8469336054553,1956.3730465892857,1
5272,B,0.5104280219087645,0.41666666666666674,0.09376135524209772,0.04018343796089904,78.61379494599561,-78.61379494599561,1877.75925164329,0
5273,A,0.4265440345375545,0.425531914893617,0.0010121196439374924,0.00044045947467650387,0.8270768535477486,1.1165537522894606,1878.8758053955796,1
5274,B,0.6564798354316574,0.4545454545454546,0.20193438088620286,0.0925532579061763,173.8960769904518,208.67529238854212,2087.551097784122,1
5275,B,0.4389599026396064,0.392156862745098,0.0468030398945084,0.019249637375967164,40.18460163614652,62.28613253602711,2149.837230320149,1
5276,B,0.43650151056577147,0.15384615384615385,0.2826553567196176,0.08351180993988702,179.5367981801894,-179.5367981801894,1970.3004321399596,0
5277,B,0.5276412022953342,0.3999999999999999,0.12764120229533427,0.053183834289722606,104.78813168390046,157.18219752585074,2127.4826296658102,1
5278,A,0.5634984894342285,0.4347826086956522,0.12871588073857632,0.05693202417283183,121.12189249941373,-121.12189249941373,2006.3607371663966,0
5279,A,0.48158420895790954,0.3921568627450981,0.08942734621281145,0.036780602071398265,73.79515588539452,-73.79515588539452,1932.565581281002,0
5280,A,0.42683646549762666,0.18518518518518517,0.24165128031244149,0.07414300645949909,143.28622237632294,630.459378455821,2563.024959736823,1
5281,B,0.4327212878844171,0.1428571428571429,0.2898641450272742,0.08454370896628831,216.68763626932275,1300.1258176159358,3863.1507773527587,1
5282,A,0.4306043021182922,0.20833333333333334,0.22227096878495886,0.07019083224788174,271.1577681614414,-271.1577681614414,3591.9930091913175,0
5283,B,0.6510664333181425,0.4464285714285714,0.20463786188957112,0.09241709891787082,331.96157324273446,411.6323508209908,4003.625360012308,1
5284,B,0.46470866528670196,0.4545454545454546,0.010163210741247375,0.004658138256405029,18.649440453786692,-18.649440453786692,3984.9759195585216,0
5285,B,0.5100756176900835,0.33333333333333337,0.1767422843567501,0.0662783566337813,264.1176551735303,-264.1176551735303,3720.8582643849913,0
5286,B,0.5693956978817079,0.3875968992248062,0.18179879865690163,0.07421533236310225,276.1447327673279,-276.1447327673279,3444.7135316176636,0
5287,B,0.36120806630009383,0.18518518518518523,0.1760228811149086,0.05400702034207424,186.03871377469355,-186.03871377469355,3258.6748178429702,0
5288,A,0.4271744029480072,0.3125,0.11467440294800718,0.041699782890184424,135.88603241376313,-135.88603241376313,3122.788785429207,0
5289,A,0.5618353866466715,0.45454545454545453,0.10728993210121701,0.0491745522130578,153.56174017943988,184.27408821532788,3307.062873644535,1
